Switch to different XSLT Processor in ColdFusion,221
How to show scala doc from Java Editor in Eclipse?,219
Tag &lt;uses-permission&gt; attribute name has invalid character &#39; &#39;,218
How to use MongoDB with ColdFusion,215
Safely Wrapping a Connection Pool,215
jline2 print &quot;^J&quot; when it should print &quot;\n&quot; on a telnet console,215
Force stop a blocking read AsyncTask,211
adb touchscreen swipe fail in a call,211
Hibernate @SQLDelete sql not adding schema,210
Updating UI contributions on Handler switch in e4 application model,209
RDP through Bluetooth,207
Axis2 1.4 Client Side Concurrency Issue (Re-Using Stub),207
Unable to get Location in Genymotion VM,206
"Spring, Java : Avoiding creating duplicates for TImeline functionality",205
Guava TypeToken in scala,204
UnsupportedNodeException: Request for a node that is not part of the specified profile and components for this stream: viewpoint,204
StoredProcedureCall 1x Varchar output 1x Cursor output,204
Java Multithreading for IVRS with GSM Modem rxtx (playing voice file making event listner stop working),203
&quot;Property not found on type&quot; when using interface default methods in JSP EL,203
Vertica VerticaDayTimeInterval precision is stored wrongly,201
Submitting scores to Google Play Games leaderboards and displaying new rank(s),200
Oracle Database 12c: How to also get the result index from a contains search,198
How does ExtendedTableDataModel reset method work? Is there documentation?,198
Can JMockit MockUp mock toString()?,198
Protecting PDF&#39;s,198
How to manage Java memory when using recursion to step through a large directory structure,195
Android Studio Design Tab Grayed Out,195
@OneToMany with @JoinTable error,195
How to read data from a specific version of Google Sheet?,194
Vector vs SynchronizedList performance,194
smb authentication (74 bytes vs 24?),192
Camel blueprint sql transaction manager,191
Proper way to extend ParseObject and have a generic query factory,191
JavaFX Tableview and ScrollPane scroll issue,191
How to Unit Test static resources served by Spring ResourceHandlerRegistry,190
How to obtain the bounds of the axis box in a JFrame?,189
Symbol Directed Graph using data from text file,189
Decoding Airplay Packets in Java or C/C++ on Android,189
How can I map the following elements of a C Structure to Java?,189
How to monitor &amp; record build (compile/test) time?,189
String.replace not Working,188
Using org.slf4j.MDC with Netty channels?,188
How to update ProgressBar in TableViewer?,187
AppEngine Java Google+ Signin missing gplus_id,187
Why does Intent implement Cloneable?,186
How to define Method signature when passing a Function in Java - JUNIT with Hamcrest Fails,184
"Spring Hateoas, PathVariable and SaxSerialization",183
Saving ManyToMany with @ChangeTracking relation throws PersistenceException,183
Implementation of quicksort seems to be taking more time than Mergesort,182
React Native and Twilio on Android,182
Unmapping or &#39;release&#39; a MappedByteBuffer under Android,182
Convert String to its Unicode code point,181
Swing JButton is not rendering properly on Solaris with Java 8,181
Using BottomBar prevents fragments from opening?,181
"Java type variance, consumer of generic type",179
Does OpenStreetMap has Point(Source) to Point(Destination) direction uri to use in Android?,179
How to write integration tests with spring-cloud-netflix and feign,177
Spring jdbcTemaplate how to send complete batch size to DB2 server in one shot?,174
Floating Action Button Scroll weird behavior,173
LibGDX BoundingBox + pickRay issue,172
Use Java 7 to compile my project but use Java 8 to run my tests in Gradle,172
XML bindings generation file does not compile,172
Android PackageStats gives negative Values,172
Print Specific nodes at a every level calculated by a given function,171
Spring batch skips records,170
Secondary Sort in Hadoop,170
Subtract Blend Mode using ColorMatrixFilter in Android?,169
Jira OAuth - Unable to create application link,167
JavaFX scrolling table update performance degrades over time,166
Wildfly 9.x fails encoding greek attachment filenames,164
How to make Eclipse recognize folders as &quot;code folders&quot; when a project is imported?,164
GtkLookAndFeel fatal crash on Oracle Jre,160
Listing all classes the java compiler needs during compilation,159
Strange behavior in Nebula CDateTime,158
Not introducing CDATA with just one value,156
Icon with TexturePaint throws InternalError: Surface not cachable,156
Using GWT Editor Framework with CellList,155
Java API for composing regular expressions,154
JavaFx view pdf in Popup without using JxBrowser Plugin,154
Find Android users in your contact list,153
All Site Permissions for jnlp web start file for Mac Yosemite,151
JavaFX MenuItem can&#39;t be canceled by moving the mouse away,151
Cache interceptor call is ignored,149
How to handle changes from MediaSession remote volume overlay?,149
Does the behaviour of the Java garbage collector evolve over time or get impacted by JIT?,148
Java 9 HttpClient with sendAsyncMulti / multiResponseAsync,148
Rancher template - Hadoop Illegal character in host-name,148
Reserve internal storage of Android device for future application critical logs,147
how to configure apache chainsaw for input from multiple devices,146
getResource() of ClassLoader returns null when single quote in path,146
Skobbler callout tail imageview displayed incorrectly Android SDK 2.5.1,146
Save java.awt.Image to disk in java,146
Java - jboss-deployment-structure.xml add JAXP exclusion,144
How to use jXDatePicker with maskFormatter?,143
How do I separate the metadata and the track from a shoutcast stream without making separate request for metadata and the streaming,143
Injecting Pressure values in Windows,142
"How to detect if it is Recents button, Multi Window mode or home button onUserLeaveHint()",142
Why is request.getRemoteUser() returning the tomcat windows service account sometimes,141
How to binary-search on one field of a List&#39;s elements,141
Guaranteed delivery of multiple messages to Kafka cluster,139
"Searching a grid of points, visting each point once only",139
How do I list all licenses used in a maven project?,138
Java inter-process communication in year 2015 (with no boiler-plate)?,138
Accessing accelerometer from jni,138
java random string generation and birthday paradox,138
JRuby gemspec local jar dependencies,137
"Lazy loading children, that have eager collections inside",136
"How to retrieve common values (IpAddress, TenantId) in GenericDao?",136
Remove activity from apk via Proguard,135
Retrofit JSON deserializing object&#39;s $ref reference to its original copy,134
Apps from Recent Apps back out to stock launcher instead of custom launcher,134
Jsoups run incorrectly on Google App Engine,132
Sybase throws Exception &quot;there is already another cursor with the name XXX&quot; when Executing SELECT Query in multi-threading environment,132
@PicketLink annotated class is not used in identity.login(),132
Remove xsi:type information from xml/json JAXB?,131
Gradle equivalent of Maven Shade plugin failure,129
PHP: &#39;java&#39; is not recognized as an internal or external command,126
Testing with Dagger 2 using separate component configurations in Android,125
Auto Suggestion not working in Lucene after first search iteration,123
Why does matlabcontrol interrupt calling thread upon proxy create?,123
How keep intellij idea index between restarts?,121
Reading alt code JTextArea,121
Intent not received from Android Geofence event,120
BHSM-Servlet does not let browser cache username,118
Finalized is holding lot of memory 2.5 gig out of 4 g,114
Disconnecting from a weblogic JMS,113
Spring DeferredResult onCompletion not called from test cases,113
Checkbox selection in primefaces tree table not working,112
How to find whats in the inputstream?,108
Edit MS Lync conversation chat in java,107
Key stores from websphere,107
Struts 1.2.9 - Questions around custom internationalization,107
Ambiguious reference with generic types when using JDK 1.8,106
ActiveMQ JMS Durable Topic in a Network of Brokers,106
Logo on every JavaDoc page,105
Java Better alignment of fields declarations using Eclipse,105
Hbase Pseudo distributed mode not run in localhost,105
SwingController get page coordinate,105
AudioManager.adjustStreamVolume no longer functioning on 6+ devices,105
Implementing interface comparators,105
JAX-WS slow on AppEngine,104
Managing many clients with the same java projects with small changes,100
Alert Message is not Displaying Properly,99
Error While Generating Access Token For Shopify App,98
Proguard removes Anonymous class in Anonymous class in Java,97
Grails reloading file watcher error,97
Scroll to / set position of custom list preference,95
CQEngine Optimize for Small DataSets,95
"on android unit testing, when to use test cases?",94
Conditional won&#39;t trigger when given a 75: android,93
java.lang.IllegalArgumentException: Unable to PTableType enum for value of &#39;MATERIALIZED VIEW&#39; Exception with Phoenix and Hbase,93
How to set a color filter for XWalkView? (Resolved),92
Bug in OS X with JFileChooser UI (?),92
Expression Language evaluated in Apache Web Server,92
How can I request a specific connection from com.mchange.v2.c3p0.ComboPooledDataSource?,92
Apache Ivy. Transitive dependencies not retrieved,91
Android MIDI Threading InteruptedException - Aftertouch Messages,91
Hibernate : Splitting table automatically every month,90
Differences in protected inner class visibility across packages in different versions of Android,90
Gradle building takes forever after upgrading to Java 8,90
recording flv broken red5,89
Run unit tests on Save with Android Studio,84
Reading method invocation arguments using ASM,84
Defining abstract generic class with List&lt;?&gt; members,84
Is Java&#39;s checked exception handling broken?,83
Why does Restlet on GAE says Component is NULL,82
Unable to create nested object from three level mappings in Scala,82
SpringMVC - Error while sending a list of object as parameters with generic support,81
Can I save Eclipse files from a gradle tasks?,79
Java &amp; Spring Bean: Create a bean with multiple Generic Types,77
Want to find the Focal length first then distance of face detected in real time using opencv android,76
How can i get the cacheManager from shiro framework in any part of application,71
how to load balance jboss4.2.2AS on amazon ec2 with distributed caching,63
TableauSDK proxy settings,58
How to Add KmlLayer to M4B Google Map For Business?,52
